Estimation_Time,Weekday,Com_A,Com_B,Com_C,Com_D,Time_Period,Busy,Roadwork_A,Roadwork_B,Roadwork_C,Roadwork_D,Congestion_level,Sequence,Sequence_prev
2019-09-10 16:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.55,CBAD,DCBA
2019-09-10 17:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.55,BADC,CBAD
2019-09-10 17:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.5,ADCB,BADC
2019-09-10 18:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.63,DCBA,ADCB
2019-09-10 18:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.68,CBAD,DCBA
2019-09-10 19:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.33,E,CBAD
2019-09-10 19:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.11,ADCB,E
2019-09-10 20:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.15,E,ADCB
2019-09-10 20:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.5,E,E
2019-09-10 21:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.19,E,E
2019-09-10 21:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.14,E,E
2019-09-10 22:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,1,0,0.06,BADC,E
2019-09-10 22:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.15,E,BADC
2019-09-10 23:00:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-10 23:30:00,Tuesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.31,E,E
2019-09-11 00:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.11,E,E
2019-09-11 00:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.32,E,E
2019-09-11 01:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,E
2019-09-11 01:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.02,E,E
2019-09-11 02:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.19,E,E
2019-09-11 02:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.09,CBAD,E
2019-09-11 03:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.37,E,CBAD
2019-09-11 03:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,E
2019-09-11 04:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.35,E,E
2019-09-11 04:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.01,CBAD,E
2019-09-11 05:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.4,ADCB,CBAD
2019-09-11 05:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.29,CBAD,ADCB
2019-09-11 06:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.16,E,CBAD
2019-09-11 06:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.41,DCBA,E
2019-09-11 07:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.53,DCBA,DCBA
2019-09-11 07:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.12,CBAD,DCBA
2019-09-11 08:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.52,BADC,CBAD
2019-09-11 08:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.17,ADCB,BADC
2019-09-11 09:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.2,DCBA,ADCB
2019-09-11 09:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.65,CBAD,DCBA
2019-09-11 10:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,1,0,0,0.3,ADCB,CBAD
2019-09-11 10:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.23,E,ADCB
2019-09-11 11:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.11,E,E
2019-09-11 11:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.49,E,E
2019-09-11 12:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.14,E,E
2019-09-11 12:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.02,E,E
2019-09-11 13:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.36,E,E
2019-09-11 13:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.03,E,E
2019-09-11 14:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.4,E,E
2019-09-11 14:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,1,0,0,0,0.07,DCBA,E
2019-09-11 15:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.09,E,DCBA
2019-09-11 15:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.38,E,E
2019-09-11 16:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.15,DCBA,E
2019-09-11 16:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.64,CBAD,DCBA
2019-09-11 17:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.54,BADC,CBAD
2019-09-11 17:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.01,ADCB,BADC
2019-09-11 18:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.83,DCBA,ADCB
2019-09-11 18:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.95,CBAD,DCBA
2019-09-11 19:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.45,E,CBAD
2019-09-11 19:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.12,E,E
2019-09-11 20:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.43,E,E
2019-09-11 20:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.12,DCBA,E
2019-09-11 21:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.21,E,DCBA
2019-09-11 21:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.23,E,E
2019-09-11 22:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.06,E,E
2019-09-11 22:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.32,E,E
2019-09-11 23:00:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-11 23:30:00,Wednesday,1500.0,2250.0,2750.0,3250.0,4,False,1,0,0,0,0.08,DCBA,E
2019-09-12 00:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.11,E,DCBA
2019-09-12 00:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.43,E,E
2019-09-12 01:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.26,CBAD,E
2019-09-12 01:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.32,E,CBAD
2019-09-12 02:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.24,E,E
2019-09-12 02:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.03,E,E
2019-09-12 03:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.19,E,E
2019-09-12 03:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.08,E,E
2019-09-12 04:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.08,E,E
2019-09-12 04:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.26,CBAD,E
2019-09-12 05:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.42,E,CBAD
2019-09-12 05:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.31,E,E
2019-09-12 06:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.31,E,E
2019-09-12 06:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.2,E,E
2019-09-12 07:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.6,DCBA,E
2019-09-12 07:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.89,CBAD,DCBA
2019-09-12 08:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.2,BADC,CBAD
2019-09-12 08:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.39,ADCB,BADC
2019-09-12 09:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.62,DCBA,ADCB
2019-09-12 09:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.96,E,DCBA
2019-09-12 10:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.25,E,E
2019-09-12 10:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.24,E,E
2019-09-12 11:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,1,0.26,CBAD,E
2019-09-12 11:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.38,E,CBAD
2019-09-12 12:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.35,E,E
2019-09-12 12:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,1,0.17,CBAD,E
2019-09-12 13:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.08,E,CBAD
2019-09-12 13:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.32,E,E
2019-09-12 14:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,1,0,0.38,BADC,E
2019-09-12 14:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.35,E,BADC
2019-09-12 15:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.19,E,E
2019-09-12 15:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.04,E,E
2019-09-12 16:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.21,DCBA,E
2019-09-12 16:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.44,CBAD,DCBA
2019-09-12 17:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.65,BADC,CBAD
2019-09-12 17:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.67,ADCB,BADC
2019-09-12 18:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.27,DCBA,ADCB
2019-09-12 18:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.17,CBAD,DCBA
2019-09-12 19:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.08,E,CBAD
2019-09-12 19:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,1,0,0,0.23,ADCB,E
2019-09-12 20:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.35,E,ADCB
2019-09-12 20:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.25,E,E
2019-09-12 21:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.19,E,E
2019-09-12 21:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.29,E,E
2019-09-12 22:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.13,E,E
2019-09-12 22:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.06,E,E
2019-09-12 23:00:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,E
2019-09-12 23:30:00,Thursday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.17,E,E
2019-09-13 00:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.38,E,E
2019-09-13 00:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,1,0.5,CBAD,E
2019-09-13 01:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.27,E,CBAD
2019-09-13 01:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.33,E,E
2019-09-13 02:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.36,E,E
2019-09-13 02:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.03,E,E
2019-09-13 03:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.23,E,E
2019-09-13 03:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.35,E,E
2019-09-13 04:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.39,E,E
2019-09-13 04:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.37,E,E
2019-09-13 05:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.48,E,E
2019-09-13 05:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-13 06:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.31,E,E
2019-09-13 06:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.02,E,E
2019-09-13 07:00:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.76,DCBA,E
2019-09-13 07:30:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.54,CBAD,DCBA
2019-09-13 08:00:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.57,BADC,CBAD
2019-09-13 08:30:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.59,ADCB,BADC
2019-09-13 09:00:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.2,DCBA,ADCB
2019-09-13 09:30:00,Friday,1500.0,2250.0,2750.0,3250.0,1,True,0,0,0,0,0.11,CBAD,DCBA
2019-09-13 10:00:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.04,E,CBAD
2019-09-13 10:30:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.1,E,E
2019-09-13 11:00:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,1,0,0.34,BADC,E
2019-09-13 11:30:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,1,0,0.44,BADC,BADC
2019-09-13 12:00:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.27,E,BADC
2019-09-13 12:30:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,1,0,0.22,BADC,E
2019-09-13 13:00:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.31,E,BADC
2019-09-13 13:30:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.24,E,E
2019-09-13 14:00:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.36,E,E
2019-09-13 14:30:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.32,E,E
2019-09-13 15:00:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,1,0,0,0.43,ADCB,E
2019-09-13 15:30:00,Friday,1500.0,2250.0,2750.0,3250.0,2,False,0,0,0,0,0.32,E,ADCB
2019-09-13 16:00:00,Friday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.65,DCBA,E
2019-09-13 16:30:00,Friday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.59,CBAD,DCBA
2019-09-13 17:00:00,Friday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.58,BADC,CBAD
2019-09-13 17:30:00,Friday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.27,ADCB,BADC
2019-09-13 18:00:00,Friday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.66,DCBA,ADCB
2019-09-13 18:30:00,Friday,1500.0,2250.0,2750.0,3250.0,3,True,0,0,0,0,0.53,CBAD,DCBA
2019-09-13 19:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.33,E,CBAD
2019-09-13 19:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.06,E,E
2019-09-13 20:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.3,E,E
2019-09-13 20:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.06,E,E
2019-09-13 21:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,E
2019-09-13 21:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.29,E,E
2019-09-13 22:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.23,E,E
2019-09-13 22:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.49,E,E
2019-09-13 23:00:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.36,E,E
2019-09-13 23:30:00,Friday,1500.0,2250.0,2750.0,3250.0,4,False,0,0,0,0,0.03,E,E
2019-09-14 00:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.48,E,E
2019-09-14 00:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.29,E,E
2019-09-14 01:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,1,0.41,CBAD,E
2019-09-14 01:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.46,E,CBAD
2019-09-14 02:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,1,0,0,0,0.38,DCBA,E
2019-09-14 02:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.13,E,DCBA
2019-09-14 03:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,1,0,0,0.03,ADCB,E
2019-09-14 03:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.4,E,ADCB
2019-09-14 04:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.2,E,E
2019-09-14 04:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,1,0,0,0,0.27,DCBA,E
2019-09-14 05:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,1,0,0,0.08,ADCB,DCBA
2019-09-14 05:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.46,E,ADCB
2019-09-14 06:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.07,E,E
2019-09-14 06:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,1,0,0.44,BADC,E
2019-09-14 07:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.47,E,BADC
2019-09-14 07:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.32,E,E
2019-09-14 08:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.11,E,E
2019-09-14 08:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.22,E,E
2019-09-14 09:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,1,0.47,CBAD,E
2019-09-14 09:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.29,E,CBAD
2019-09-14 10:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.35,E,E
2019-09-14 10:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.17,E,E
2019-09-14 11:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.3,E,E
2019-09-14 11:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.24,E,E
2019-09-14 12:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.32,E,E
2019-09-14 12:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.2,E,E
2019-09-14 13:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.21,E,E
2019-09-14 13:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.48,E,E
2019-09-14 14:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.39,E,E
2019-09-14 14:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.38,E,E
2019-09-14 15:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.24,E,E
2019-09-14 15:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.21,E,E
2019-09-14 16:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.41,E,E
2019-09-14 16:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.18,E,E
2019-09-14 17:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.34,E,E
2019-09-14 17:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.41,E,E
2019-09-14 18:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.4,E,E
2019-09-14 18:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.26,E,E
2019-09-14 19:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.26,E,E
2019-09-14 19:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.29,E,E
2019-09-14 20:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.47,E,E
2019-09-14 20:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.25,E,E
2019-09-14 21:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.03,E,E
2019-09-14 21:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,1,0,0.1,BADC,E
2019-09-14 22:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,1,0,0.34,BADC,BADC
2019-09-14 22:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,1,0,0,0.42,ADCB,BADC
2019-09-14 23:00:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.06,E,ADCB
2019-09-14 23:30:00,Saturday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.18,E,E
2019-09-15 00:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,1,0,0,0,0.29,DCBA,E
2019-09-15 00:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.02,E,DCBA
2019-09-15 01:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.45,E,E
2019-09-15 01:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.38,E,E
2019-09-15 02:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.19,E,E
2019-09-15 02:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.1,E,E
2019-09-15 03:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.44,E,E
2019-09-15 03:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,1,0,0.29,BADC,E
2019-09-15 04:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.04,E,BADC
2019-09-15 04:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.02,E,E
2019-09-15 05:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,1,0,0,0.21,ADCB,E
2019-09-15 05:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.41,E,ADCB
2019-09-15 06:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.21,E,E
2019-09-15 06:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.19,E,E
2019-09-15 07:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.4,E,E
2019-09-15 07:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.03,E,E
2019-09-15 08:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.05,E,E
2019-09-15 08:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,1,0,0,0,0.2,DCBA,E
2019-09-15 09:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.01,E,DCBA
2019-09-15 09:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.11,E,E
2019-09-15 10:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.27,E,E
2019-09-15 10:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.36,E,E
2019-09-15 11:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,1,0,0,0.15,ADCB,E
2019-09-15 11:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,1,0,0,0.48,ADCB,ADCB
2019-09-15 12:00:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.5,E,ADCB
2019-09-15 12:30:00,Sunday,900.0,1350.0,1650.0,1950.0,4,False,0,0,0,0,0.4,E,E
